renabap_id|nombre|provincia|departamento|localidad|cantidad_familias_aproximada|decada_de_creacion|anio_de_creacion|energia_electrica|efluentes_cloacales|agua_corriente|cocina|calefaccion|situacion_dominial|clasificacion_barrio|superficie_m2
4896|NM1462|PR23|DP251|LC653|CN45|DC7|ND4|NR2|FL2|GC5|CC1|CL2|ST2|CL1|SP4470
4897|NM37|PR23|DP192|LC586|CN64|DC7|ND9|NR3|FL2|GC2|CC1|CL4|ST3|CL1|SP4471
4898|NM228|PR23|DP192|LC586|CN24|DC7|ND4|NR3|FL2|GC2|CC1|CL4|ST2|CL1|SP4472
4899|NM3349|PR23|DP192|LC496|CN56|DC7|ND2|NR2|FL2|GC5|CC1|CL4|ST1|CL1|SP4473
4900|NM3350|PR23|DP192|LC496|CN34|DC7|ND3|NR2|FL2|GC4|CC2|CL6|ST3|CL1|SP4474
4901|NM314|PR23|DP192|LC496|CN41|DC7|ND7|NR2|FL2|GC2|CC2|CL6|ST2|CL1|SP4475
4902|NM3351|PR23|DP192|LC496|CN41|DC2|ND1|NR2|FL2|GC5|CC1|CL4|ST3|CL1|SP4476
4903|NM3352|PR16|DP243|LC616|CN224|DC7|ND9|NR3|FL1|GC5|CC1|CL4|ST1|CL1|SP1552
4904|NM3353|PR16|DP243|LC616|CN5|DC7|ND10|NR3|FL1|GC5|CC1|CL4|ST2|CL1|SP4477
4905|NM3354|PR16|DP129|LC386|CN98|DC7|ND9|NR9|FL2|GC5|CC1|CL4|ST2|CL1|SP4478
4906|NM3355|PR16|DP129|LC386|CN69|DC2|ND1|NR2|FL2|GC9|CC1|CL4|ST2|CL1|SP4479
4907|NM3356|PR16|DP129|LC386|CN126|DC2|ND1|NR1|FL4|GC2|CC1|CL4|ST2|CL1|SP4480
4908|NM3357|PR16|DP129|LC386|CN250|DC7|ND2|NR9|FL6|GC5|CC1|CL4|ST2|CL1|SP4481
4909|NM1077|PR16|DP129|LC386|CN65|DC7|ND8|NR9|FL2|GC5|CC1|CL4|ST2|CL1|SP4482
4910|NM3358|PR16|DP129|LC386|CN227|DC7|ND10|NR2|FL1|GC5|CC1|CL4|ST2|CL1|SP4483
4911|NM3359|PR16|DP129|LC386|CN332|DC2|ND1|NR2|FL4|GC2|CC1|CL4|ST2|CL1|SP4484
4912|NM3360|PR1|DP20|LC44|CN21|DC7|ND9|NR2|FL6|GC2|CC1|CL2|ST2|CL1|SP4485
4913|NM3361|PR1|DP20|LC44|CN15|DC7|ND10|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP4486
4914|NM3362|PR1|DP20|LC44|CN41|DC1|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP4487
4915|NM3363|PR1|DP20|LC44|CN41|DC7|ND10|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP4488
4916|NM3364|PR1|DP20|LC654|CN6|DC7|ND6|NR2|FL2|GC2|CC1|CL4|ST3|CL1|SP4489
4917|NM3365|PR1|DP20|LC202|CN5|DC1|ND1|NR2|FL1|GC2|CC1|CL2|ST2|CL1|SP4490
4918|NM3366|PR1|DP252|LC655|CN95|DC1|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP4491
4919|NM301|PR1|DP76|LC230|CN15|DC1|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP4492
4920|NM3367|PR1|DP57|LC584|CN23|DC2|ND1|NR3|FL2|GC2|CC1|CL2|ST3|CL1|SP4493
4921|NM3368|PR1|DP57|LC140|CN37|DC1|ND1|NR3|FL1|GC2|CC1|CL4|ST2|CL1|SP4494
4922|NM3369|PR9|DP191|LC656|CN95|DC7|ND4|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP4495
4923|NM3370|PR9|DP191|LC492|CN105|DC7|ND10|NR2|FL2|GC2|CC1|CL2|ST1|CL1|SP4496
4924|NM3371|PR9|DP145|LC571|CN1|DC1|ND1|NR2|FL2|GC2|CC1|CL2|ST1|CL1|SP4497
4925|NM3372|PR9|DP145|LC495|CN6|DC7|ND3|NR6|FL1|GC2|CC1|CL2|ST1|CL1|SP4498
4926|NM3373|PR9|DP145|LC657|CN95|DC7|ND8|NR6|FL2|GC2|CC1|CL2|ST1|CL1|SP4499
4927|NM3374|PR9|DP145|LC657|CN105|DC2|ND1|NR3|FL2|GC2|CC1|CL2|ST3|CL1|SP4500
4928|NM3375|PR9|DP29|LC658|CN175|DC7|ND9|NR6|FL1|GC1|CC3|CL2|ST1|CL1|SP4501
4929|NM3376|PR9|DP117|LC491|CN126|DC7|ND4|NR2|FL1|GC9|CC1|CL2|ST2|CL1|SP4502
4930|NM3377|PR9|DP117|LC491|CN5|DC7|ND10|NR2|FL1|GC9|CC1|CL2|ST2|CL1|SP4503
4931|NM3378|PR9|DP117|LC491|CN64|DC7|ND2|NR2|FL2|GC5|CC1|CL2|ST2|CL1|SP4504
4932|NM3379|PR9|DP117|LC491|CN1|DC7|ND4|NR2|FL1|GC5|CC1|CL2|ST2|CL1|SP4505
4933|NM135|PR9|DP117|LC491|CN7|DC2|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL2|SP4506
4934|NM1930|PR9|DP117|LC491|CN82|DC2|ND1|NR3|FL2|GC9|CC1|CL2|ST1|CL1|SP4507
4935|NM3380|PR9|DP117|LC491|CN1|DC7|ND5|NR3|FL1|GC2|CC1|CL2|ST1|CL1|SP4508
4936|NM3381|PR9|DP117|LC357|CN95|DC7|ND8|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP4509
4937|NM3382|PR9|DP117|LC357|CN65|DC6|ND1|NR3|FL4|GC2|CC2|CL6|ST3|CL1|SP4510
4938|NM3383|PR9|DP117|LC357|CN45|DC1|ND1|NR3|FL2|GC2|CC1|CL2|ST1|CL1|SP4511
4939|NM3384|PR9|DP117|LC357|CN89|DC5|ND1|NR3|FL1|GC2|CC1|CL2|ST3|CL1|SP4512
4940|NM3385|PR9|DP117|LC357|CN111|DC4|ND1|NR2|FL2|GC3|CC1|CL4|ST2|CL1|SP4513
4941|NM3386|PR10|DP112|LC349|CN224|DC1|ND1|NR2|FL6|GC2|CC1|CL4|ST2|CL2|SP4514
4942|NM3387|PR10|DP112|LC349|CN125|DC1|ND1|NR2|FL6|GC2|CC1|CL4|ST2|CL2|SP4515
4943|NM1199|PR12|DP139|LC406|CN45|DC1|ND1|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP4516
4944|NM228|PR12|DP253|LC659|CN95|DC7|ND3|NR3|FL1|GC6|CC1|CL2|ST3|CL1|SP4517
4945|NM187|PR12|DP253|LC659|CN101|DC2|ND1|NR2|FL1|GC2|CC1|CL5|ST1|CL1|SP4518
4946|NM3388|PR12|DP253|LC660|CN126|DC5|ND1|NR3|FL1|GC2|CC1|CL2|ST1|CL1|SP4519
4947|NM3389|PR12|DP253|LC660|CN95|DC2|ND1|NR1|FL2|GC6|CC1|CL2|ST1|CL1|SP4520
4948|NM3390|PR12|DP80|LC362|CN117|DC7|ND10|NR3|FL1|GC2|CC1|CL4|ST3|CL1|SP4521
4949|NM3391|PR12|DP80|LC362|CN15|DC7|ND10|NR2|FL6|GC2|CC1|CL4|ST2|CL1|SP4522
4950|NM31|PR12|DP80|LC362|CN45|DC7|ND8|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP4523
4951|NM3392|PR12|DP80|LC362|CN15|DC2|ND1|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP4524
4952|NM3393|PR12|DP254|LC661|CN95|DC2|ND1|NR2|FL1|GC2|CC1|CL3|ST1|CL1|SP91
4953|NM1129|PR12|DP254|LC662|CN287|DC1|ND1|NR2|FL1|GC3|CC1|CL3|ST2|CL1|SP4525
4954|NM139|PR12|DP141|LC394|CN45|DC2|ND1|NR2|FL1|GC2|CC1|CL2|ST2|CL1|SP4526
4955|NM3394|PR12|DP141|LC394|CN41|DC7|ND10|NR2|FL1|GC2|CC1|CL3|ST1|CL1|SP4527
4956|NM23|PR12|DP255|LC663|CN5|DC5|ND1|NR2|FL1|GC4|CC1|CL4|ST3|CL1|SP4528
4957|NM629|PR12|DP119|LC363|CN65|DC7|ND9|NR2|FL1|GC3|CC1|CL3|ST2|CL1|SP4529
4958|NM3395|PR12|DP119|LC664|CN45|DC7|ND9|NR3|FL2|GC2|CC1|CL5|ST2|CL1|SP4530
4959|NM3396|PR12|DP119|LC664|CN5|DC7|ND2|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4531
4960|NM3397|PR17|DP80|LC395|CN1|DC7|ND3|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP4532
4961|NM3398|PR17|DP80|LC395|CN61|DC7|ND3|NR2|FL1|GC2|CC1|CL3|ST3|CL1|SP4533
4962|NM3399|PR17|DP80|LC395|CN64|DC7|ND8|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP4534
4963|NM3400|PR17|DP80|LC395|CN45|DC7|ND10|NR2|FL1|GC6|CC1|CL3|ST2|CL1|SP4535
4964|NM59|PR17|DP80|LC395|CN41|DC2|ND1|NR2|FL1|GC2|CC1|CL4|ST3|CL1|SP4536
4965|NM3401|PR17|DP80|LC395|CN61|DC7|ND7|NR2|FL1|GC2|CC1|CL4|ST3|CL1|SP4537
4966|NM3402|PR17|DP256|LC665|CN24|DC10|ND1|NR3|FL1|GC1|CC1|CL2|ST1|CL1|SP4538
4967|NM3403|PR17|DP257|LC666|CN24|DC5|ND1|NR3|FL2|GC6|CC1|CL2|ST3|CL1|SP4539
4968|NM3404|PR17|DP257|LC666|CN80|DC1|ND1|NR3|FL1|GC4|CC1|CL2|ST3|CL1|SP4540
4969|NM309|PR6|DP29|LC667|CN5|DC7|ND4|NR3|FL2|GC2|CC1|CL5|ST2|CL1|SP4541
4970|NM37|PR6|DP29|LC667|CN5|DC7|ND4|NR6|FL2|GC5|CC3|CL5|ST1|CL1|SP4542
4971|NM140|PR6|DP29|LC667|CN41|DC4|ND1|NR3|FL2|GC4|CC3|CL5|ST2|CL1|SP4543
4972|NM3405|PR6|DP105|LC668|CN95|DC7|ND7|NR3|FL2|GC2|CC1|CL5|ST1|CL1|SP4544
4973|NM3406|PR6|DP105|LC668|CN1|DC7|ND9|NR3|FL2|GC2|CC1|CL5|ST1|CL1|SP4545
4974|NM3407|PR6|DP105|LC668|CN64|DC7|ND8|NR2|FL2|GC3|CC1|CL5|ST1|CL1|SP4546
4975|NM3408|PR6|DP105|LC668|CN24|DC7|ND4|NR3|FL2|GC2|CC1|CL5|ST2|CL1|SP4547
4976|NM3409|PR6|DP29|LC508|CN1|DC7|ND5|NR3|FL6|GC6|CC1|CL5|ST2|CL1|SP4548
4977|NM2694|PR6|DP29|LC508|CN23|DC3|ND1|NR2|FL2|GC3|CC1|CL5|ST2|CL1|SP4549
4978|NM3410|PR6|DP29|LC508|CN17|DC2|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP4550
4979|NM3411|PR6|DP29|LC669|CN80|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4551
4980|NM3412|PR6|DP29|LC669|CN80|DC1|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4552
4981|NM230|PR6|DP3|LC670|CN54|DC7|ND4|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4553
4982|NM3413|PR6|DP3|LC670|CN41|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4554
4983|NM3414|PR6|DP3|LC670|CN126|DC7|ND8|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4555
4984|NM3415|PR6|DP3|LC670|CN54|DC7|ND6|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4556
4985|NM3416|PR6|DP3|LC670|CN16|DC7|ND4|NR3|FL2|GC5|CC3|CL5|ST3|CL1|SP4557
4986|NM3417|PR6|DP3|LC671|CN23|DC7|ND4|NR2|FL2|GC5|CC3|CL5|ST1|CL1|SP4558
4987|NM437|PR6|DP3|LC671|CN23|DC7|ND5|NR2|FL2|GC5|CC3|CL5|ST1|CL1|SP4559
4988|NM3418|PR6|DP3|LC671|CN95|DC7|ND10|NR6|FL2|GC5|CC3|CL5|ST1|CL1|SP4560
4989|NM3419|PR6|DP3|LC671|CN24|DC7|ND10|NR6|FL2|GC6|CC3|CL5|ST1|CL1|SP4561
4990|NM142|PR6|DP3|LC671|CN15|DC2|ND1|NR2|FL2|GC6|CC3|CL5|ST1|CL1|SP4562
4991|NM142|PR6|DP3|LC671|CN111|DC2|ND1|NR6|FL2|GC5|CC3|CL5|ST1|CL1|SP4563
4992|NM373|PR6|DP3|LC672|CN152|DC7|ND4|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4564
4993|NM3420|PR6|DP3|LC672|CN16|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4565
4994|NM1040|PR6|DP3|LC672|CN80|DC2|ND1|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4566
4995|NM3421|PR6|DP3|LC672|CN54|DC1|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4567
4996|NM2922|PR6|DP3|LC672|CN80|DC2|ND1|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4568
4997|NM2714|PR6|DP3|LC672|CN104|DC1|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4569
4998|NM3422|PR6|DP3|LC672|CN16|DC2|ND1|NR3|FL1|GC5|CC1|CL5|ST1|CL1|SP4570
4999|NM1054|PR6|DP3|LC672|CN16|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4571
5001|NM3423|PR1|DP5|LC21|CN160|DC2|ND1|NR3|FL5|GC3|CC2|CL3|ST4|CL2|SP4572
5002|NM3424|PR1|DP5|LC21|CN17|DC2|ND1|NR3|FL1|GC3|CC2|CL3|ST4|CL2|SP514
5003|NM3425|PR1|DP5|LC21|CN109|DC6|ND1|NR3|FL2|GC3|CC2|CL6|ST4|CL2|SP4573
5004|NM3426|PR1|DP5|LC21|CN429|DC6|ND1|NR3|FL2|GC3|CC2|CL6|ST4|CL1|SP4574
5005|NM3427|PR1|DP28|LC78|CN430|DC3|ND1|NR3|FL3|GC3|CC2|CL6|ST4|CL1|SP4575
5008|NM3428|PR6|DP3|LC672|CN21|DC2|ND1|NR3|FL2|GC5|CC3|CL5|ST2|CL1|SP4576
5009|NM3429|PR6|DP3|LC672|CN15|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4577
5010|NM135|PR6|DP3|LC673|CN95|DC7|ND8|NR2|FL2|GC5|CC3|CL5|ST1|CL1|SP4578
5011|NM3430|PR6|DP3|LC673|CN17|DC7|ND6|NR3|FL2|GC6|CC3|CL5|ST1|CL1|SP4579
5012|NM3431|PR6|DP197|LC505|CN88|DC6|ND1|NR2|FL2|GC1|CC4|CL5|ST2|CL1|SP4580
5013|NM3432|PR6|DP197|LC505|CN37|DC5|ND1|NR2|FL2|GC1|CC4|CL5|ST2|CL1|SP4581
5014|NM1509|PR6|DP194|LC498|CN54|DC7|ND9|NR2|FL2|GC7|CC3|CL5|ST1|CL1|SP4582
5015|NM142|PR6|DP258|LC674|CN5|DC7|ND4|NR3|FL2|GC5|CC1|CL5|ST2|CL1|SP4583
5016|NM437|PR6|DP258|LC674|CN61|DC7|ND4|NR3|FL2|GC4|CC3|CL5|ST2|CL1|SP4584
5017|NM3433|PR6|DP258|LC674|CN5|DC1|ND1|NR3|FL2|GC2|CC1|CL5|ST1|CL1|SP4585
5018|NM3434|PR6|DP258|LC674|CN21|DC7|ND4|NR9|FL2|GC5|CC1|CL5|ST2|CL1|SP4586
5019|NM3435|PR6|DP256|LC675|CN45|DC7|ND10|NR9|FL2|GC5|CC1|CL5|ST1|CL1|SP4587
5020|NM2051|PR6|DP256|LC675|CN61|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4588
5021|NM1462|PR6|DP256|LC675|CN110|DC7|ND5|NR3|FL2|GC7|CC1|CL5|ST1|CL1|SP4589
5022|NM165|PR6|DP256|LC675|CN61|DC7|ND4|NR2|FL2|GC5|CC1|CL5|ST1|CL1|SP4590
5023|NM1085|PR6|DP256|LC675|CN62|DC7|ND6|NR3|FL2|GC1|CC3|CL5|ST1|CL1|SP4591
5024|NM1673|PR6|DP256|LC675|CN6|DC7|ND4|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4592
5025|NM3436|PR6|DP256|LC675|CN16|DC7|ND8|NR3|FL2|GC1|CC1|CL5|ST1|CL1|SP4593
5026|NM3437|PR6|DP256|LC675|CN60|DC2|ND1|NR3|FL2|GC1|CC3|CL5|ST1|CL1|SP4594
5027|NM3438|PR6|DP259|LC676|CN1|DC2|ND1|NR2|FL2|GC8|CC1|CL5|ST2|CL1|SP4595
5028|NM3439|PR6|DP259|LC676|CN51|DC2|ND1|NR3|FL1|GC4|CC1|CL5|ST1|CL1|SP4596
5029|NM3440|PR6|DP259|LC676|CN51|DC2|ND1|NR2|FL2|GC4|CC1|CL5|ST2|CL1|SP4597
5030|NM3441|PR6|DP136|LC677|CN123|DC2|ND1|NR2|FL2|GC2|CC1|CL5|ST1|CL1|SP4598
5031|NM3442|PR6|DP136|LC677|CN1|DC4|ND1|NR3|FL2|GC2|CC3|CL2|ST1|CL1|SP4599
5032|NM3443|PR6|DP136|LC677|CN24|DC7|ND8|NR3|FL2|GC2|CC1|CL5|ST1|CL1|SP4600
5033|NM37|PR6|DP136|LC677|CN42|DC7|ND8|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4601
5034|NM3444|PR6|DP136|LC677|CN24|DC2|ND1|NR3|FL2|GC2|CC1|CL5|ST1|CL1|SP4602
5035|NM3445|PR6|DP136|LC677|CN95|DC2|ND1|NR2|FL2|GC2|CC1|CL5|ST1|CL1|SP4603
5036|NM3446|PR6|DP136|LC503|CN60|DC7|ND10|NR2|FL2|GC5|CC1|CL5|ST1|CL1|SP4604
5037|NM3447|PR6|DP136|LC678|CN83|DC7|ND6|NR2|FL2|GC5|CC1|CL5|ST3|CL1|SP4605
5038|NM2714|PR6|DP136|LC678|CN16|DC7|ND4|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4606
5039|NM3448|PR6|DP136|LC678|CN150|DC7|ND8|NR3|FL2|GC7|CC1|CL5|ST3|CL1|SP4607
5040|NM3428|PR6|DP136|LC678|CN23|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST3|CL1|SP4608
5041|NM3449|PR6|DP136|LC348|CN15|DC7|ND2|NR2|FL2|GC2|CC1|CL5|ST5|CL1|SP4609
5042|NM182|PR6|DP136|LC348|CN41|DC4|ND1|NR3|FL7|GC4|CC3|CL2|ST5|CL1|SP4610
5043|NM3450|PR6|DP136|LC348|CN105|DC7|ND4|NR3|FL2|GC8|CC3|CL5|ST1|CL1|SP4611
5044|NM3451|PR6|DP136|LC348|CN1|DC7|ND4|NR3|FL2|GC2|CC3|CL5|ST1|CL1|SP4612
5045|NM1085|PR6|DP136|LC348|CN24|DC7|ND8|NR2|FL2|GC2|CC1|CL5|ST1|CL1|SP4613
5046|NM2984|PR6|DP136|LC348|CN6|DC7|ND9|NR6|FL2|GC5|CC1|CL5|ST1|CL1|SP4614
5047|NM3449|PR6|DP136|LC348|CN64|DC7|ND9|NR3|FL2|GC2|CC1|CL5|ST1|CL1|SP4615
5048|NM3452|PR6|DP136|LC679|CN100|DC1|ND1|NR3|FL2|GC2|CC3|CL5|ST1|CL1|SP4616
5049|NM2711|PR6|DP136|LC679|CN58|DC7|ND2|NR4|FL2|GC2|CC3|CL2|ST1|CL1|SP4617
5050|NM1108|PR6|DP136|LC679|CN24|DC7|ND10|NR2|FL2|GC2|CC3|CL5|ST1|CL1|SP4618
5051|NM3453|PR6|DP136|LC679|CN5|DC7|ND9|NR2|FL2|GC2|CC1|CL5|ST1|CL1|SP4619
5052|NM1126|PR6|DP260|LC680|CN17|DC10|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4620
5053|NM122|PR6|DP260|LC680|CN61|DC10|ND1|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4621
5054|NM675|PR6|DP260|LC680|CN23|DC3|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4622
5055|NM3454|PR6|DP260|LC680|CN80|DC7|ND2|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4623
5056|NM3428|PR6|DP260|LC680|CN27|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4624
5057|NM142|PR6|DP260|LC680|CN16|DC4|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4625
5058|NM1015|PR6|DP260|LC681|CN17|DC2|ND1|NR2|FL2|GC1|CC3|CL5|ST1|CL1|SP4626
5059|NM3455|PR6|DP260|LC681|CN34|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4627
5060|NM3428|PR6|DP260|LC682|CN37|DC3|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4628
5061|NM2802|PR6|DP260|LC682|CN23|DC1|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4629
5062|NM230|PR6|DP260|LC682|CN1|DC4|ND1|NR3|FL2|GC8|CC1|CL5|ST1|CL1|SP4630
5063|NM3456|PR6|DP260|LC682|CN41|DC4|ND1|NR3|FL2|GC1|CC3|CL5|ST1|CL1|SP4631
5064|NM3457|PR6|DP260|LC682|CN15|DC7|ND3|NR3|FL1|GC5|CC1|CL5|ST1|CL1|SP12
5065|NM1129|PR6|DP260|LC682|CN1|DC1|ND1|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4632
5066|NM328|PR6|DP261|LC683|CN17|DC7|ND4|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4633
5067|NM3458|PR6|DP261|LC683|CN16|DC7|ND5|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4634
5068|NM613|PR6|DP261|LC683|CN45|DC2|ND1|NR2|FL1|GC2|CC1|CL5|ST2|CL1|SP4635
5069|NM3459|PR6|DP261|LC683|CN15|DC7|ND5|NR2|FL2|GC7|CC3|CL5|ST2|CL1|SP4636
5070|NM3460|PR6|DP261|LC683|CN227|DC7|ND5|NR2|FL2|GC1|CC1|CL5|ST2|CL1|SP4637
5071|NM1605|PR6|DP261|LC683|CN5|DC2|ND1|NR3|FL2|GC2|CC1|CL5|ST2|CL1|SP4638
5072|NM270|PR6|DP196|LC684|CN134|DC7|ND6|NR2|FL2|GC2|CC3|CL5|ST1|CL1|SP4639
5073|NM3461|PR6|DP196|LC684|CN23|DC7|ND6|NR2|FL2|GC2|CC3|CL5|ST2|CL1|SP4640
5074|NM3462|PR6|DP196|LC684|CN37|DC7|ND10|NR2|FL2|GC2|CC3|CL5|ST2|CL1|SP4641
5075|NM437|PR6|DP196|LC684|CN16|DC7|ND10|NR9|FL2|GC2|CC3|CL5|ST1|CL1|SP4642
5076|NM3463|PR6|DP196|LC684|CN23|DC7|ND10|NR9|FL2|GC7|CC3|CL5|ST2|CL1|SP2482
5077|NM1345|PR6|DP196|LC684|CN41|DC2|ND1|NR3|FL2|GC2|CC3|CL5|ST1|CL1|SP4643
5078|NM3464|PR6|DP196|LC684|CN45|DC7|ND6|NR2|FL2|GC2|CC3|CL5|ST2|CL1|SP4644
5079|NM3465|PR6|DP150|LC502|CN89|DC7|ND9|NR2|FL2|GC5|CC3|CL5|ST2|CL1|SP4645
5080|NM31|PR6|DP198|LC685|CN1|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4646
5081|NM1673|PR6|DP198|LC685|CN95|DC4|ND1|NR3|FL2|GC7|CC1|CL5|ST2|CL1|SP4647
5082|NM3466|PR6|DP198|LC685|CN18|DC1|ND1|NR2|FL2|GC5|CC3|CL5|ST1|CL1|SP4648
5083|NM3467|PR6|DP198|LC685|CN37|DC2|ND1|NR3|FL2|GC5|CC1|CL5|ST2|CL1|SP4649
5084|NM142|PR6|DP198|LC507|CN41|DC7|ND4|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4650
5085|NM1064|PR6|DP262|LC686|CN24|DC4|ND1|NR3|FL2|GC7|CC3|CL5|ST3|CL1|SP4651
5086|NM3468|PR6|DP262|LC130|CN17|DC1|ND1|NR3|FL2|GC8|CC3|CL5|ST1|CL1|SP4652
5087|NM3469|PR6|DP263|LC687|CN24|DC7|ND6|NR3|FL2|GC7|CC3|CL5|ST1|CL1|SP4653
5088|NM3470|PR6|DP263|LC687|CN175|DC2|ND1|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4654
5089|NM3471|PR6|DP263|LC687|CN5|DC7|ND8|NR3|FL2|GC2|CC3|CL5|ST2|CL1|SP4655
5090|NM3472|PR6|DP34|LC327|CN15|DC7|ND9|NR2|FL6|GC2|CC1|CL5|ST2|CL1|SP4656
5091|NM595|PR6|DP34|LC328|CN80|DC3|ND1|NR2|FL2|GC2|CC1|CL5|ST1|CL1|SP4657
5092|NM595|PR6|DP34|LC328|CN61|DC7|ND5|NR2|FL2|GC2|CC1|CL5|ST1|CL1|SP4658
5093|NM3473|PR6|DP34|LC328|CN61|DC7|ND8|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP3609
5094|NM3474|PR6|DP34|LC328|CN59|DC7|ND8|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4659
5095|NM3475|PR6|DP34|LC328|CN95|DC2|ND1|NR2|FL1|GC2|CC1|CL5|ST1|CL1|SP4660
5096|NM3476|PR6|DP34|LC328|CN1|DC2|ND1|NR2|FL2|GC3|CC1|CL3|ST2|CL1|SP4661
5097|NM3477|PR6|DP34|LC328|CN16|DC2|ND1|NR2|FL1|GC3|CC1|CL5|ST1|CL1|SP4662
5098|NM3478|PR6|DP34|LC328|CN12|DC7|ND9|NR2|FL1|GC2|CC4|CL5|ST2|CL1|SP4663
5099|NM3479|PR6|DP34|LC328|CN95|DC7|ND9|NR2|FL1|GC2|CC1|CL5|ST2|CL1|SP4664
5100|NM919|PR6|DP34|LC328|CN61|DC7|ND10|NR2|FL1|GC2|CC1|CL5|ST2|CL1|SP4665
5101|NM3480|PR6|DP34|LC326|CN15|DC7|ND10|NR2|FL6|GC2|CC3|CL5|ST2|CL1|SP4666
5102|NM3481|PR6|DP34|LC326|CN41|DC7|ND10|NR2|FL2|GC2|CC1|CL5|ST2|CL2|SP4667
5103|NM1667|PR6|DP34|LC326|CN95|DC7|ND9|NR2|FL2|GC2|CC1|CL5|ST2|CL1|SP4668
5104|NM3482|PR6|DP34|LC326|CN15|DC7|ND7|NR2|FL6|GC2|CC1|CL5|ST2|CL1|SP4669
5105|NM1583|PR6|DP96|LC688|CN1|DC3|ND1|NR3|FL2|GC5|CC3|CL5|ST2|CL1|SP4670
5106|NM3428|PR6|DP96|LC688|CN16|DC7|ND4|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4671
5107|NM1293|PR6|DP96|LC688|CN16|DC7|ND4|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4672
5108|NM3483|PR6|DP96|LC688|CN104|DC7|ND4|NR3|FL2|GC5|CC3|CL5|ST1|CL1|SP4673
5109|NM3484|PR6|DP96|LC688|CN21|DC3|ND1|NR3|FL2|GC5|CC3|CL5|ST2|CL1|SP4674
5110|NM3485|PR6|DP96|LC688|CN17|DC7|ND4|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4675
5111|NM2213|PR6|DP96|LC688|CN22|DC7|ND4|NR3|FL2|GC5|CC1|CL5|ST1|CL1|SP4676
5112|NM3486|PR6|DP264|LC689|CN24|DC7|ND10|NR3|FL2|GC2|CC1|CL5|ST1|CL1|SP4677
